8930	4993	1243
8930	356	1240
8930	2858	1155
8930	318	1147
8930	2762	1132
8930	260	1092
8930	3578	1024
8930	5445	993
8930	4963	934
8930	527	930
8930	4973	903
8930	2716	887
8930	2997	853
8930	1704	852
8930	1036	849
8930	364	842
8930	367	839
8930	500	837
8930	541	832
8930	1214	832
8930	457	823
8930	5989	814
8930	2706	791
8930	1193	776
8930	1517	775
8930	2329	775
8930	1206	772
8930	44191	750
8930	33493	733
8930	1246	718
8930	4011	716
8930	1208	715
8930	778	697
8930	1221	693
8930	736	689
8930	4034	685
8930	1222	677
8930	750	669
8930	5669	667
8930	1197	665
8930	1387	665
8930	49272	651
8930	1073	629
8930	2710	629
8930	1610	628
8930	208	624
8930	2692	622
8930	2	613
8930	3052	613
8930	34	608
1510	2571	1347
1510	356	1240
1510	296	1228
1510	480	1157
1510	260	1092
1510	1270	1090
1510	1580	1067
1510	4226	1063
1510	780	1054
1510	1196	1049
1510	1198	1048
1510	589	1027
1510	3578	1024
1510	6874	1005
1510	2028	1000
1510	110	991
1510	1210	990
1510	47	964
1510	50	956
1510	3996	949
1510	1240	945
1510	1136	938
1510	32	933
1510	7438	924
1510	4973	903
1510	377	901
1510	2628	899
1510	3793	899
1510	32587	888
1510	1291	873
1510	648	872
1510	6711	869
1510	1265	868
1510	1527	868
1510	608	862
1510	344	856
1510	1923	856
1510	1097	854
1510	2997	853
1510	1704	852
1510	1036	849
1510	150	844
1510	6365	842
1510	367	839
1510	541	832
1510	1214	832
1510	2683	826
1510	457	823
1510	597	819
1510	1961	816
70974	2959	1159
70974	593	1148
70974	4226	1063
70974	1198	1048
70974	5445	993
70974	7361	950
70974	3996	949
70974	1527	868
70974	1097	854
70974	1089	851
70974	6365	842
70974	5989	814
70974	586	795
70974	380	790
70974	4878	784
70974	8636	781
70974	2329	775
70974	1732	722
70974	4011	716
70974	2011	695
70974	4022	688
70974	1213	679
70974	2987	677
70974	5669	667
70974	1197	665
70974	165	643
70974	2710	629
70974	1485	625
70974	153	624
70974	3623	624
70974	2692	622
70974	919	616
70974	1653	609
70974	34	608
70974	3751	606
70974	3897	606
70974	357	596
70974	5218	594
70974	33166	591
70974	539	587
70974	6016	574
70974	1307	573
70974	1079	569
70974	6373	557
70974	8622	553
70974	6502	551
70974	30793	551
70974	5618	548
70974	35836	545
70974	5679	541
36294	4993	1243
36294	356	1240
36294	7153	1165
36294	480	1157
36294	593	1148
36294	4226	1063
36294	780	1054
36294	1196	1049
36294	6377	1015
36294	5445	993
36294	110	991
36294	1210	990
36294	7361	950
36294	1136	938
36294	4995	927
36294	377	901
36294	1097	854
36294	1704	852
36294	1089	851
36294	150	844
36294	364	842
36294	500	837
36294	541	832
36294	1193	776
36294	2329	775
36294	1206	772
36294	8360	753
36294	3147	740
36294	1917	734
36294	4896	732
36294	2012	725
36294	1246	718
36294	1784	696
36294	2011	695
36294	1221	693
36294	736	689
36294	4022	688
36294	8665	676
36294	750	669
36294	1080	668
36294	3948	668
36294	3114	666
36294	49272	651
36294	48516	648
36294	1073	629
36294	2396	626
36294	153	624
36294	208	624
36294	919	616
36294	2054	614
52305	296	1228
52305	7153	1165
52305	593	1148
52305	1198	1048
52305	589	1027
52305	6874	1005
52305	1240	945
52305	32	933
52305	4995	927
52305	858	905
52305	32587	888
52305	5418	876
52305	1923	856
52305	2997	853
52305	1089	851
52305	592	850
52305	1036	849
52305	150	844
52305	364	842
52305	367	839
52305	541	832
52305	457	823
52305	1961	816
52305	1517	775
52305	2329	775
52305	1206	772
52305	2291	765
52305	8360	753
52305	1258	742
52305	2012	725
52305	1732	722
52305	1200	721
52305	4011	716
52305	1208	715
52305	2502	705
52305	778	697
52305	1784	696
52305	2011	695
52305	1221	693
52305	4022	688
52305	1617	687
52305	2174	684
52305	1213	679
52305	1222	677
52305	8665	676
52305	2916	672
52305	1080	668
52305	3948	668
52305	3114	666
52305	293	664
32538	356	1240
32538	296	1228
32538	7153	1165
32538	4306	1121
32538	1270	1090
32538	1721	1009
32538	2028	1000
32538	47	964
32538	50	956
32538	7361	950
32538	33794	933
32538	527	930
32538	8961	915
32538	858	905
32538	32587	888
32538	608	862
32538	457	823
32538	5989	814
32538	1193	776
32538	5378	766
32538	6333	739
32538	1917	734
32538	4896	732
32538	1732	722
32538	1200	721
32538	2502	705
32538	2918	702
32538	778	697
32538	1221	693
32538	1213	679
32538	1222	677
32538	8665	676
32538	750	669
32538	1387	665
32538	293	664
32538	48516	648
32538	2797	642
32538	1610	628
32538	2692	622
32538	3052	613
32538	1393	612
32538	3408	599
32538	357	596
32538	111	590
32538	45722	585
32538	2791	581
32538	40815	576
32538	1079	569
32538	2000	568
32538	5502	564
62151	5952	1231
62151	7153	1165
62151	2959	1159
62151	480	1157
62151	2858	1155
62151	318	1147
62151	1270	1090
62151	4226	1063
62151	3578	1024
62151	1	1020
62151	6377	1015
62151	1721	1009
62151	6874	1005
62151	1210	990
62151	5349	958
62151	1240	945
62151	1136	938
62151	4963	934
62151	527	930
62151	7438	924
62151	8961	915
62151	858	905
62151	1682	905
62151	377	901
62151	2628	899
62151	4886	890
62151	32587	888
62151	2716	887
62151	1291	873
62151	648	872
62151	6711	869
62151	1265	868
62151	1527	868
62151	608	862
62151	344	856
62151	1923	856
62151	1704	852
62151	1089	851
62151	592	850
62151	150	844
62151	364	842
62151	6365	842
62151	367	839
62151	500	837
62151	541	832
62151	2683	826
62151	597	819
62151	1961	816
62151	5989	814
62151	586	795
21171	2858	1155
21171	4306	1121
21171	6539	1056
21171	1198	1048
21171	1	1020
21171	6377	1015
21171	1721	1009
21171	5445	993
21171	47	964
21171	1240	945
21171	8961	915
21171	858	905
21171	1682	905
21171	4973	903
21171	4886	890
21171	32587	888
21171	5418	876
21171	1097	854
21171	1704	852
21171	6365	842
21171	367	839
21171	2683	826
21171	231	785
21171	4878	784
21171	2329	775
21171	2115	756
21171	4027	755
21171	1258	742
21171	733	740
21171	1917	734
21171	33493	733
21171	4896	732
21171	2012	725
21171	778	697
21171	1101	694
21171	736	689
21171	4034	685
21171	2174	684
21171	1222	677
21171	2987	677
21171	2916	672
21171	1080	668
21171	3948	668
21171	5669	667
21171	5816	665
21171	293	664
21171	3977	657
21171	49272	651
21171	1584	649
21171	6934	639
6758	4993	1243
6758	2858	1155
6758	260	1092
6758	1580	1067
6758	589	1027
6758	3578	1024
6758	1	1020
6758	6377	1015
6758	47	964
6758	5349	958
6758	7361	950
6758	1240	945
6758	7438	924
6758	4886	890
6758	1265	868
6758	1923	856
6758	1089	851
6758	1036	849
6758	364	842
6758	6365	842
6758	500	837
6758	1214	832
6758	597	819
6758	1961	816
6758	2706	791
6758	231	785
6758	4878	784
6758	8636	781
6758	590	775
6758	2329	775
6758	1206	772
6758	2115	756
6758	8360	753
6758	1258	742
6758	6333	739
6758	4896	732
6758	588	723
6758	1200	721
6758	1246	718
6758	1208	715
6758	778	697
6758	1221	693
6758	4034	685
6758	2174	684
6758	1213	679
6758	1222	677
6758	2987	677
6758	2916	672
6758	750	669
6758	1080	668
63347	2571	1347
63347	356	1240
63347	296	1228
63347	2959	1159
63347	318	1147
63347	2762	1132
63347	4306	1121
63347	260	1092
63347	1270	1090
63347	1580	1067
63347	6539	1056
63347	780	1054
63347	1196	1049
63347	589	1027
63347	1	1020
63347	6377	1015
63347	1721	1009
63347	6874	1005
63347	2028	1000
63347	5445	993
63347	1210	990
63347	47	964
63347	50	956
63347	7361	950
63347	3996	949
63347	1240	945
63347	1136	938
63347	32	933
63347	33794	933
63347	527	930
63347	7438	924
63347	8961	915
63347	858	905
63347	3793	899
63347	32587	888
63347	5418	876
63347	648	872
63347	6711	869
63347	608	862
63347	2997	853
63347	1089	851
63347	592	850
63347	150	844
63347	500	837
63347	1961	816
63347	380	790
63347	8636	781
63347	1193	776
63347	590	775
63347	1517	775
71420	356	1240
71420	5952	1231
71420	296	1228
71420	593	1148
71420	1270	1090
71420	3578	1024
71420	2028	1000
71420	5349	958
71420	1136	938
71420	7438	924
71420	2628	899
71420	32587	888
71420	2716	887
71420	5418	876
71420	6711	869
71420	608	862
71420	344	856
71420	1089	851
71420	150	844
71420	367	839
71420	2683	826
71420	8636	781
71420	1193	776
71420	2329	775
71420	5378	766
71420	733	740
71420	6333	739
71420	33493	733
71420	736	689
71420	1617	687
71420	1222	677
71420	750	669
71420	3948	668
71420	49272	651
71420	2396	626
71420	2692	622
71420	3994	621
71420	1653	609
71420	3408	599
71420	5218	594
71420	33166	591
71420	45722	585
71420	6016	574
71420	1307	573
71420	1079	569
71420	8644	560
71420	2542	558
71420	8622	553
71420	30793	551
71420	19	548
39861	4226	1063
39861	6377	1015
39861	1721	1009
39861	47	964
39861	50	956
39861	4963	934
39861	32	933
39861	33794	933
39861	8961	915
39861	377	901
39861	2628	899
39861	32587	888
39861	648	872
39861	1265	868
39861	1527	868
39861	344	856
39861	1097	854
39861	1704	852
39861	592	850
39861	1036	849
39861	364	842
39861	6365	842
39861	367	839
39861	500	837
39861	2683	826
39861	597	819
39861	5989	814
39861	586	795
39861	2706	791
39861	231	785
39861	8636	781
39861	590	775
39861	2329	775
39861	5378	766
39861	2291	765
39861	8360	753
39861	44191	750
39861	733	740
39861	3147	740
39861	1917	734
39861	33493	733
39861	4896	732
39861	2012	725
39861	588	723
39861	1200	721
39861	4011	716
39861	1208	715
39861	1784	696
39861	2011	695
39861	1101	694
50510	2571	1347
50510	7153	1165
50510	480	1157
50510	593	1148
50510	4306	1121
50510	1270	1090
50510	1	1020
50510	6377	1015
50510	1721	1009
50510	5445	993
50510	7361	950
50510	1136	938
50510	527	930
50510	4995	927
50510	8961	915
50510	4973	903
50510	4886	890
50510	2716	887
50510	5418	876
50510	1097	854
50510	367	839
50510	541	832
50510	597	819
50510	380	790
50510	4878	784
50510	1193	776
50510	1517	775
50510	1206	772
50510	4027	755
50510	8360	753
50510	1258	742
50510	6333	739
50510	33493	733
50510	588	723
50510	1732	722
50510	1200	721
50510	1246	718
50510	1208	715
50510	2502	705
50510	2918	702
50510	1213	679
50510	8665	676
50510	3114	666
50510	1197	665
50510	7147	659
50510	49272	651
50510	48516	648
50510	595	644
50510	587	637
50510	8368	632
68722	356	1240
68722	5952	1231
68722	296	1228
68722	7153	1165
68722	2959	1159
68722	480	1157
68722	4306	1121
68722	1270	1090
68722	6539	1056
68722	589	1027
68722	3578	1024
68722	1	1020
68722	6377	1015
68722	1721	1009
68722	6874	1005
68722	2028	1000
68722	5445	993
68722	110	991
68722	47	964
68722	7361	950
68722	3996	949
68722	4963	934
68722	33794	933
68722	4995	927
68722	7438	924
68722	8961	915
68722	858	905
68722	377	901
68722	3793	899
68722	4886	890
68722	32587	888
68722	2716	887
68722	5418	876
68722	1291	873
68722	648	872
68722	6711	869
68722	344	856
68722	1923	856
68722	1097	854
68722	2997	853
68722	1704	852
68722	1089	851
68722	150	844
68722	364	842
68722	500	837
68722	541	832
68722	2683	826
68722	597	819
68722	1961	816
68722	586	795
13086	356	1240
13086	5952	1231
13086	296	1228
13086	2959	1159
13086	2858	1155
13086	593	1148
13086	318	1147
13086	4306	1121
13086	260	1092
13086	1270	1090
13086	4226	1063
13086	6539	1056
13086	780	1054
13086	1196	1049
13086	6377	1015
13086	1721	1009
13086	6874	1005
13086	1210	990
13086	47	964
13086	5349	958
13086	50	956
13086	7361	950
13086	3996	949
13086	1136	938
13086	4963	934
13086	32	933
13086	4995	927
13086	7438	924
13086	8961	915
13086	1682	905
13086	4973	903
13086	377	901
13086	2628	899
13086	4886	890
13086	32587	888
13086	5418	876
13086	1291	873
13086	648	872
13086	6711	869
13086	1265	868
13086	608	862
13086	344	856
13086	1923	856
13086	2997	853
13086	1704	852
13086	1089	851
13086	592	850
13086	364	842
13086	6365	842
13086	367	839
67189	7153	1165
67189	318	1147
67189	4306	1121
67189	1580	1067
67189	4226	1063
67189	6377	1015
67189	1721	1009
67189	47	964
67189	4995	927
67189	8961	915
67189	1682	905
67189	4973	903
67189	377	901
67189	4886	890
67189	1291	873
67189	1923	856
67189	592	850
67189	6365	842
67189	457	823
67189	597	819
67189	2706	791
67189	8636	781
67189	8360	753
67189	733	740
67189	1917	734
67189	924	727
67189	1200	721
67189	2502	705
67189	1784	696
67189	1221	693
67189	4034	685
