8930	260	32.202564
8930	2762	30.716148
8930	2716	29.770674
8930	364	29.462648
8930	500	29.013916
8930	356	27.585045
8930	4993	27.013075
8930	4963	26.992285
8930	1197	26.86863
8930	2	26.840534
8930	1907	26.186464
8930	367	25.764406
8930	5218	25.66902
8930	4270	25.347887
8930	1387	24.55844
8930	40815	23.787819
8930	3033	23.674704
8930	1073	23.050865
8930	41569	22.580061
8930	2572	22.50403
8930	3785	22.352339
8930	2700	22.021
8930	1994	21.879456
8930	2858	21.695951
8930	1517	21.66537
8930	2321	21.55862
8930	33493	21.44709
8930	2640	21.375387
8930	2791	20.698479
8930	1036	20.609308
8930	2706	20.590878
8930	736	20.42014
8930	2355	20.295326
8930	8644	20.275738
8930	316	20.191778
8930	4720	19.902752
8930	8783	19.709602
8930	1148	19.68112
8930	541	19.600014
8930	1214	19.33659
8930	2018	19.2527
8930	3751	19.227335
8930	5618	18.929516
8930	6373	18.572233
8930	7451	18.308325
8930	3717	18.27899
8930	2985	18.1955
8930	1339	18.144037
8930	5989	18.110197
8930	3489	17.809105
1510	597	7.32899
1510	5218	7.096373
1510	356	6.9770575
1510	45668	5.972127
1510	6711	5.9361696
1510	4973	5.7691503
1510	4310	5.727931
1510	49286	5.378648
1510	54001	5.1810064
1510	39183	5.164012
1510	47099	5.1483097
1510	44022	4.6573634
1510	41566	4.5326343
1510	1246	4.522846
1510	5014	4.5221434
1510	4308	4.463338
1510	2571	4.462374
1510	33615	4.4607687
1510	5066	4.4333534
1510	2706	4.430558
1510	8360	4.421346
1510	8368	4.3379765
1510	55052	4.2462196
1510	2671	4.235483
1510	36525	3.8440888
1510	7149	3.8312526
1510	8784	3.7616477
1510	38798	3.7570562
1510	4896	3.7053587
1510	3408	3.6679444
1510	3977	3.6044655
1510	5618	3.4664254
1510	46578	3.4294472
1510	357	3.3879223
1510	2059	3.344174
1510	5444	3.3362877
1510	8132	3.295207
1510	53993	3.2919116
1510	49530	3.1886902
1510	1784	3.1554184
1510	46972	3.151512
1510	44193	3.1333904
1510	33836	3.0698009
1510	17	3.064382
1510	3969	3.0434842
1510	8970	3.0269897
1510	551	3.0232923
1510	7254	3.0092554
1510	6373	2.9884727
1510	6155	2.9559298
70974	1198	326.92526
70974	2959	295.70834
70974	593	276.27795
70974	4226	267.12134
70974	5445	248.10043
70974	1089	243.2582
70974	380	241.84288
70974	165	235.89941
70974	2011	234.04628
70974	5989	232.49896
70974	4085	232.39159
70974	1527	226.71356
70974	3527	225.10306
70974	8636	225.02481
70974	3996	222.88818
70974	1097	221.13327
70974	6365	220.37465
70974	7361	220.234
70974	4011	219.68054
70974	1213	218.6705
70974	2329	217.85196
70974	4022	217.42317
70974	2985	216.37788
70974	1197	213.41533
70974	2987	210.74835
70974	586	207.66753
70974	1732	205.57933
70974	919	204.46045
70974	5218	204.33151
70974	3253	200.62637
70974	6502	200.48389
70974	6373	198.65976
70974	2167	198.39041
70974	1653	196.58769
70974	2003	195.69016
70974	104	194.35439
70974	4878	192.47072
70974	1485	188.36644
70974	3623	188.17073
70974	3897	185.38914
70974	5679	183.89084
70974	349	182.89552
70974	5669	180.66492
70974	2058	179.02103
70974	3751	178.54358
70974	30707	177.58282
70974	832	175.88997
70974	33166	175.37978
70974	3421	174.01768
70974	2005	173.25908
36294	1196	113.60276
36294	541	109.49379
36294	7153	109.26791
36294	4993	108.35265
36294	593	106.52994
36294	1210	101.32548
36294	6377	97.74767
36294	1136	96.75069
36294	7361	94.6841
36294	5445	93.0965
36294	4226	91.86998
36294	110	90.06365
36294	356	89.88037
36294	480	89.762535
36294	3527	87.051636
36294	223	81.35232
36294	1215	80.80802
36294	1206	80.741135
36294	780	79.5967
36294	1089	79.116455
36294	1391	78.68354
36294	2011	78.48814
36294	377	78.31305
36294	1097	77.62825
36294	1080	76.886635
36294	3702	76.29838
36294	2012	76.20583
36294	2167	75.8063
36294	2542	74.71418
36294	3114	74.428986
36294	150	73.236984
36294	8360	73.11139
36294	3000	73.01836
36294	4995	72.50105
36294	1625	72.20056
36294	2791	72.173935
36294	49272	71.66553
36294	316	70.75275
36294	1221	70.21022
36294	3147	70.101746
36294	3949	69.99082
36294	1246	69.860344
36294	3481	69.41498
36294	288	69.29608
36294	741	69.100494
36294	4896	69.06751
36294	1377	69.059525
36294	1704	68.759964
36294	3703	68.70592
36294	500	68.38667
52305	364	71.811844
52305	4995	65.91208
52305	7153	62.47795
52305	2291	57.67954
52305	8360	56.646442
52305	3114	56.20637
52305	8970	54.611134
52305	3408	54.149284
52305	41566	53.5103
52305	593	53.38778
52305	5299	52.04327
52305	1198	51.824314
52305	2502	51.722084
52305	40815	51.4766
52305	1784	51.11245
52305	5218	50.953777
52305	1380	48.443634
52305	4014	47.76331
52305	17	47.152176
52305	150	46.85594
52305	5418	46.37351
52305	4022	46.33566
52305	2572	45.675377
52305	2424	45.527554
52305	6218	44.839108
52305	39	44.3036
52305	45722	44.12991
52305	1307	44.119244
52305	2011	44.003273
52305	2617	43.895363
52305	2012	42.107162
52305	3977	41.413567
52305	2791	41.150043
52305	4447	40.787197
52305	141	40.592453
52305	1022	40.48164
52305	3948	40.238007
52305	2355	40.199196
52305	2174	40.14428
52305	357	39.97403
52305	367	39.56359
52305	1282	39.326756
52305	8665	38.97654
52305	5502	38.687145
52305	7293	38.63369
52305	1517	38.139103
52305	2125	38.062542
52305	1088	37.761242
52305	6863	37.370754
52305	1653	37.277477
32538	1270	433.79202
32538	7153	432.96094
