8930	34153	1
8930	54272	1
8930	49649	1
8930	48744	1
8930	6195	1
8930	4916	1
8930	26663	1
8930	708	1
8930	52717	1
8930	7314	1
8930	25841	1
8930	5539	1
8930	5039	1
8930	4632	1
8930	201	1
8930	2748	1
8930	1233	1
8930	3812	1
8930	25999	1
8930	3877	1
8930	52279	1
8930	44004	1
8930	1949	1
8930	7742	1
8930	5440	1
8930	6797	1
8930	8662	1
8930	37384	1
8930	720	1
8930	1760	1
8930	4082	1
8930	3286	1
8930	4373	1
8930	1583	1
8930	2928	1
8930	279	1
8930	4353	1
8930	4766	1
8930	8044	1
8930	3069	1
8930	2091	1
8930	2490	1
8930	5093	1
8930	5734	1
8930	6386	1
8930	1037	1
8930	4591	1
8930	54278	1
8930	3884	1
8930	948	1
1510	3306	1
1510	2884	1
1510	306	1
1510	2857	1
1510	3967	1
1510	3691	1
1510	1945	1
1510	27271	1
1510	42094	1
1510	2076	1
1510	3604	1
1510	1069	1
1510	5825	1
1510	40	1
1510	62081	1
1510	4443	1
1510	2729	1
1510	2207	1
1510	5685	1
1510	4327	1
1510	1401	1
1510	4889	1
1510	3692	1
1510	8379	1
1510	5529	1
1510	2105	1
1510	7150	1
1510	48997	1
1510	206	1
1510	6352	1
1510	2769	1
1510	1372	1
1510	31429	1
1510	7360	1
1510	4712	1
1510	6786	1
1510	5459	1
1510	1792	1
1510	1396	1
1510	31770	1
1510	424	1
1510	1226	1
1510	1484	1
1510	7315	1
1510	5785	1
1510	62849	1
1510	7259	1
1510	61024	1
1510	33237	1
1510	617	1
70974	58293	1
70974	3563	1
70974	6801	1
70974	94	1
70974	4393	1
70974	26603	1
70974	57274	1
70974	3506	1
70974	37384	1
70974	2575	1
70974	57532	1
70974	60753	1
70974	670	1
70974	32743	1
70974	8383	1
70974	8227	1
70974	6241	1
70974	3905	1
70974	5362	1
70974	335	1
70974	46347	1
70974	5372	1
70974	41411	1
70974	4195	1
70974	6371	1
70974	1425	1
70974	4675	1
70974	4741	1
70974	2725	1
70974	52279	1
70974	27773	1
70974	4605	1
70974	6734	1
70974	1883	1
70974	919	1
70974	8291	1
70974	1551	1
70974	8266	1
70974	343	1
70974	54331	1
70974	2560	1
70974	1544	1
70974	4769	1
70974	1013	1
70974	53972	1
70974	7317	1
70974	3028	1
70974	2899	1
70974	5611	1
70974	8768	1
36294	1719	1
36294	53894	1
36294	2819	1
36294	5436	1
36294	5120	1
36294	32076	1
36294	4255	1
36294	4428	1
36294	2596	1
36294	4959	1
36294	4371	1
36294	8958	1
36294	49651	1
36294	27788	1
36294	6012	1
36294	2203	1
36294	3221	1
36294	58490	1
36294	2723	1
36294	2490	1
36294	3327	1
36294	26425	1
36294	5421	1
36294	3673	1
36294	25963	1
36294	25938	1
36294	2125	1
36294	6769	1
36294	4341	1
36294	47646	1
36294	31410	1
36294	2093	1
36294	1111	1
36294	59103	1
36294	26122	1
36294	8596	1
36294	7395	1
36294	6268	1
36294	55444	1
36294	8684	1
36294	1047	1
36294	3252	1
36294	5650	1
36294	6260	1
36294	27689	1
36294	2440	1
36294	5423	1
36294	6293	1
36294	52458	1
36294	3034	1
52305	53468	1
52305	7272	1
52305	1975	1
52305	5422	1
52305	5193	1
52305	2436	1
52305	5602	1
52305	4478	1
52305	4699	1
52305	33815	1
52305	3214	1
52305	6335	1
52305	7419	1
52305	55272	1
52305	1277	1
52305	25996	1
52305	5231	1
52305	57274	1
52305	8977	1
52305	8831	1
52305	2528	1
52305	4147	1
52305	58306	1
52305	2568	1
52305	51007	1
52305	40851	1
52305	5299	1
52305	33036	1
52305	4850	1
52305	6573	1
52305	7020	1
52305	1167	1
52305	6851	1
52305	3481	1
52305	4373	1
52305	262	1
52305	2882	1
52305	5423	1
52305	32261	1
52305	907	1
52305	4884	1
52305	1748	1
52305	39441	1
52305	5078	1
52305	36519	1
52305	2670	1
52305	988	1
52305	4199	1
52305	60161	1
52305	2072	1
32538	3240	1
32538	26198	1
32538	218	1
32538	5251	1
32538	4705	1
32538	2842	1
32538	3013	1
32538	33564	1
32538	4803	1
32538	3194	1
32538	26974	1
32538	3872	1
32538	4714	1
32538	8382	1
32538	2940	1
32538	58492	1
32538	6780	1
32538	5515	1
32538	26745	1
32538	405	1
32538	61697	1
32538	1011	1
32538	1669	1
32538	6023	1
32538	8988	1
32538	3360	1
32538	55272	1
32538	6212	1
32538	7781	1
32538	5039	1
32538	51694	1
32538	6813	1
32538	3370	1
32538	5139	1
32538	2756	1
32538	3691	1
32538	1944	1
32538	7613	1
32538	5187	1
32538	2784	1
32538	6670	1
32538	8362	1
32538	8196	1
32538	2702	1
32538	25755	1
32538	2362	1
32538	7010	1
32538	6550	1
32538	386	1
32538	5165	1
62151	3696	1
62151	49130	1
62151	32892	1
62151	3125	1
62151	26111	1
62151	4293	1
62151	26249	1
62151	7940	1
62151	6820	1
62151	5648	1
62151	4159	1
62151	4696	1
62151	5669	1
62151	1355	1
62151	55241	1
62151	6237	1
62151	206	1
62151	52462	1
62151	6949	1
62151	1909	1
62151	7781	1
62151	6064	1
62151	2168	1
62151	26249	1
62151	46855	1
62151	8808	1
62151	1760	1
62151	6953	1
62151	7293	1
62151	4509	1
62151	3943	1
62151	7020	1
62151	1353	1
62151	7030	1
62151	5049	1
62151	1479	1
62151	2400	1
62151	60418	1
62151	31952	1
62151	5027	1
62151	765	1
62151	3588	1
62151	58297	1
62151	4885	1
62151	27563	1
62151	289	1
62151	7725	1
62151	1361	1
62151	49278	1
62151	7013	1
21171	4603	1
21171	1260	1
21171	7384	1
21171	7195	1
21171	9005	1
21171	4672	1
21171	23	1
21171	1955	1
21171	3341	1
21171	3799	1
21171	1655	1
21171	5165	1
21171	3855	1
21171	61246	1
21171	57669	1
21171	1643	1
21171	3535	1
21171	5119	1
21171	416	1
21171	6646	1
21171	933	1
21171	4736	1
21171	33832	1
21171	8512	1
21171	1771	1
21171	265	1
21171	3498	1
21171	1516	1
21171	4468	1
21171	26819	1
21171	1860	1
21171	4976	1
21171	5080	1
21171	181	1
21171	3120	1
21171	2765	1
21171	57370	1
21171	861	1
21171	46062	1
21171	2881	1
21171	4104	1
21171	5898	1
21171	7334	1
21171	6214	1
21171	4350	1
21171	2557	1
21171	4509	1
21171	215	1
21171	3820	1
21171	2163	1
6758	6031	1
6758	1150	1
6758	4578	1
6758	6548	1
6758	48322	1
6758	54193	1
6758	4035	1
6758	765	1
6758	25866	1
6758	2659	1
6758	40629	1
6758	3551	1
6758	742	1
6758	48997	1
6758	4248	1
6758	6201	1
6758	7225	1
6758	6166	1
6758	3430	1
6758	5642	1
6758	6790	1
6758	3889	1
6758	1401	1
6758	25943	1
6758	1703	1
6758	8522	1
6758	7580	1
6758	57401	1
6758	3990	1
6758	2871	1
6758	1246	1
6758	6228	1
6758	5464	1
6758	5516	1
6758	838	1
6758	4700	1
6758	1674	1
6758	61123	1
6758	32589	1
6758	32369	1
6758	2468	1
6758	7219	1
6758	7586	1
6758	5650	1
6758	8383	1
6758	3615	1
6758	3831	1
6758	64614	1
6758	4502	1
6758	50872	1
63347	4395	1
63347	5	1
63347	8585	1
63347	8813	1
63347	7395	1
63347	1245	1
63347	1392	1
63347	6231	1
63347	6598	1
63347	6762	1
63347	903	1
63347	8591	1
63347	2412	1
63347	2401	1
63347	7195	1
63347	155	1
63347	1193	1
63347	56339	1
63347	5385	1
63347	8459	1
63347	58975	1
63347	1982	1
63347	1049	1
63347	152	1
63347	58107	1
63347	4067	1
63347	34405	1
63347	2762	1
63347	1417	1
63347	2378	1
63347	1542	1
63347	7152	1
63347	685	1
63347	4086	1
63347	8574	1
63347	8611	1
63347	765	1
63347	5381	1
63347	6969	1
63347	7827	1
63347	4809	1
63347	41573	1
63347	6082	1
63347	7286	1
63347	2110	1
63347	808	1
63347	3272	1
63347	4531	1
63347	6392	1
63347	2398	1
71420	6665	1
71420	27727	1
71420	5177	1
71420	6345	1
71420	7787	1
71420	2475	1
71420	30892	1
71420	5880	1
71420	27797	1
71420	4166	1
71420	27266	1
71420	5763	1
71420	46803	1
71420	5584	1
71420	4378	1
71420	4714	1
71420	50842	1
71420	3219	1
71420	3475	1
71420	8998	1
71420	4035	1
71420	5388	1
71420	6183	1
71420	7037	1
71420	4731	1
71420	3213	1
71420	5335	1
71420	2028	1
71420	2692	1
71420	49274	1
71420	5815	1
71420	5375	1
71420	567	1
71420	48678	1
71420	34536	1
71420	6730	1
71420	1670	1
71420	3340	1
71420	3789	1
71420	7059	1
